Unnamed: 0,match_id,player,batting_team,runs,balls_faced,fours,sixes,is_dismissed,dismissal_kind,inning,strike_rate,balls_bowled,runs_conceded,dot_balls,wickets,overs,economy,maidens,catches,run_outs,direct_run_out,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,fantasy_points,matchYear,matchMonth,matchDay,matchDayOfWeek,matchDayOfYear
365,1216508,SS Tiwary,Mumbai Indians,21.0,14.0,1.0,1.0,1.0,caught,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,35.0,2020,9,23,2,267
366,1216508,Shivam Mavi,Kolkata Knight Riders,9.0,10.0,1.0,0.0,1.0,stumped,2.0,90.0,27.0,29.0,13.0,2.0,4.0,7.25,1.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,98.0,2020,9,23,2,267
348,1216508,EJG Morgan,Kolkata Knight Riders,16.0,20.0,1.0,1.0,1.0,caught,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,26.0,2020,9,23,2,267
368,1216508,TA Boult,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,30.0,13.0,2.0,4.0,7.5,1.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,85.0,2020,9,23,2,267
360,1216508,RD Chahar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,26.0,11.0,2.0,4.0,6.5,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,73.0,2020,9,23,2,267
349,1216508,HH Pandya,Mumbai Indians,18.0,13.0,2.0,1.0,1.0,hit wicket,1.0,138.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,61.0,2020,9,23,2,267
362,1216508,S Sandeep Warrier,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,31.0,11.0,0.0,3.0,10.333333333333334,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,9.0,2020,9,23,2,267
367,1216508,Shubman Gill,Kolkata Knight Riders,7.0,11.0,1.0,0.0,1.0,caught,2.0,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,9.0,2020,9,23,2,267
361,1216508,RG Sharma,Mumbai Indians,80.0,62.0,3.0,6.0,2.0,run outcaught,1.0,129.03225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,148.0,2020,9,23,2,267
347,1216508,AD Russell,Kolkata Knight Riders,11.0,11.0,2.0,0.0,1.0,bowled,2.0,100.0,12.0,17.0,4.0,1.0,2.0,8.5,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,53.0,2020,9,23,2,267
350,1216508,JJ Bumrah,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,31.0,15.0,2.0,4.0,7.75,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,75.0,2020,9,23,2,267
358,1216508,PJ Cummins,Kolkata Knight Riders,33.0,14.0,1.0,4.0,1.0,caught,2.0,235.71428571428572,21.0,45.0,6.0,0.0,3.0,15.0,0.0,2.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,83.0,2020,9,23,2,267
357,1216508,NS Naik,Kolkata Knight Riders,1.0,3.0,0.0,0.0,1.0,caught,2.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,9.0,2020,9,23,2,267
356,1216508,N Rana,Kolkata Knight Riders,24.0,19.0,2.0,1.0,1.0,caught,2.0,126.3157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,38.0,2020,9,23,2,267
355,1216508,Kuldeep Yadav,Kolkata Knight Riders,1.0,2.0,0.0,0.0,0.0,0,2.0,50.0,26.0,37.0,5.0,0.0,4.0,9.25,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,6.0,2020,9,23,2,267
354,1216508,KH Pandya,Mumbai Indians,1.0,3.0,0.0,0.0,0.0,0,1.0,33.33333333333333,6.0,10.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,3.0,2020,9,23,2,267
353,1216508,KD Karthik,Kolkata Knight Riders,30.0,23.0,5.0,0.0,1.0,lbw,2.0,130.43478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,52.0,2020,9,23,2,267
352,1216508,KA Pollard,Mumbai Indians,13.0,8.0,1.0,0.0,0.0,0,1.0,162.5,19.0,20.0,5.0,1.0,3.0,6.666666666666667,0.0,1.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,62.0,2020,9,23,2,267
351,1216508,JL Pattinson,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,24.0,14.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,76.0,2020,9,23,2,267
359,1216508,Q de Kock,Mumbai Indians,1.0,3.0,0.0,0.0,1.0,caught,1.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,17.0,2020,9,23,2,267
402,1216510,N Pooran,Kings XI Punjab,17.0,19.0,1.0,0.0,1.0,caught,1.0,89.47368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,21.0,2020,9,24,3,268
403,1216510,Navdeep Saini,Royal Challengers Bangalore,6.0,7.0,1.0,0.0,1.0,bowled,2.0,85.71428571428571,26.0,35.0,10.0,0.0,4.0,8.75,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,20.0,2020,9,24,3,268
404,1216510,Ravi Bishnoi,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,29.0,14.0,3.0,4.0,7.25,0.0,2.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,124.0,2020,9,24,3,268
405,1216510,S Dube,Royal Challengers Bangalore,12.0,12.0,0.0,1.0,1.0,bowled,2.0,100.0,18.0,33.0,3.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,77.0,2020,9,24,3,268
400,1216510,MA Agarwal,Kings XI Punjab,26.0,22.0,4.0,0.0,1.0,bowled,1.0,118.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,50.0,2020,9,24,3,268
407,1216510,SS Cottrell,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,15.0,14.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,78.0,2020,9,24,3,268
408,1216510,UT Yadav,Royal Challengers Bangalore,0.0,2.0,0.0,0.0,1.0,bowled,2.0,0.0,20.0,33.0,8.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,2.0,2020,9,24,3,268
409,1216510,V Kohli,Royal Challengers Bangalore,1.0,5.0,0.0,0.0,1.0,caught,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0,2020,9,24,3,268
401,1216510,Mohammed Shami,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,14.0,10.0,1.0,3.0,4.666666666666667,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,46.0,2020,9,24,3,268
406,1216510,SN Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,8.0,2020,9,24,3,268
399,1216510,M Ashwin,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,20.0,10.0,3.0,3.0,6.666666666666667,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,106.0,2020,9,24,3,268
394,1216510,GJ Maxwell,Kings XI Punjab,5.0,6.0,0.0,0.0,1.0,caught,1.0,83.33333333333334,12.0,10.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,44.0,2020,9,24,3,268
398,1216510,KL Rahul,Kings XI Punjab,132.0,70.0,14.0,7.0,0.0,0,1.0,188.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,272.0,2020,9,24,3,268
410,1216510,Washington Sundar,Royal Challengers Bangalore,30.0,28.0,2.0,1.0,1.0,caught,2.0,107.14285714285714,12.0,13.0,2.0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,48.0,2020,9,24,3,268
391,1216510,AJ Finch,Royal Challengers Bangalore,20.0,23.0,3.0,0.0,1.0,bowled,2.0,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,40.0,2020,9,24,3,268
392,1216510,D Padikkal,Royal Challengers Bangalore,1.0,2.0,0.0,0.0,1.0,caught,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0,2020,9,24,3,268
393,1216510,DW Steyn,Royal Challengers Bangalore,1.0,2.0,0.0,0.0,0.0,0,2.0,50.0,25.0,56.0,6.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0,2020,9,24,3,268
411,1216510,YS Chahal,Royal Challengers Bangalore,1.0,4.0,0.0,0.0,1.0,lbw,2.0,25.0,24.0,25.0,8.0,1.0,4.0,6.25,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,41.0,2020,9,24,3,268
395,1216510,JDS Neesham,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,12.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,8.0,2020,9,24,3,268
396,1216510,JR Philippe,Royal Challengers Bangalore,0.0,3.0,0.0,0.0,1.0,lbw,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,-2.0,2020,9,24,3,268
397,1216510,KK Nair,Kings XI Punjab,15.0,8.0,2.0,0.0,0.0,0,1.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,23.0,2020,9,24,3,268
390,1216510,AB de Villiers,Royal Challengers Bangalore,28.0,20.0,4.0,1.0,1.0,caught,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,60.0,2020,9,24,3,268
1030,1216539,MP Stoinis,Delhi Capitals,5.0,3.0,1.0,0.0,0.0,0,1.0,166.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,9.0,2020,9,25,4,269
1041,1216539,SS Iyer,Delhi Capitals,26.0,23.0,1.0,0.0,1.0,caught,1.0,113.04347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,30.0,2020,9,25,4,269
1023,1216539,Avesh Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,41.0,8.0,0.0,4.0,10.25,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,6.0,2020,9,25,4,269
1024,1216539,DL Chahar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,37.0,5.0,0.0,4.0,9.25,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,5.0,2020,9,25,4,269
1025,1216539,F du Plessis,Chennai Super Kings,43.0,36.0,4.0,0.0,2.0,run outcaught,2.0,119.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,59.0,2020,9,25,4,269
1026,1216539,JR Hazlewood,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,27.0,11.0,0.0,4.0,6.75,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,13.0,2020,9,25,4,269
1027,1216539,K Rabada,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,26.0,11.0,3.0,4.0,6.5,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,115.0,2020,9,25,4,269
1028,1216539,KM Jadhav,Chennai Super Kings,26.0,22.0,3.0,0.0,1.0,lbw,2.0,118.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,38.0,2020,9,25,4,269
1029,1216539,M Vijay,Chennai Super Kings,10.0,15.0,1.0,0.0,1.0,caught,2.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,12.0,2020,9,25,4,269
1031,1216539,MS Dhoni,Chennai Super Kings,15.0,12.0,2.0,0.0,1.0,caught,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,31.0,2020,9,25,4,269
1039,1216539,SO Hetmyer,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,8.0,2020,9,25,4,269
1033,1216539,PP Shaw,Delhi Capitals,64.0,44.0,9.0,1.0,1.0,stumped,1.0,145.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,116.0,2020,9,25,4,269
1021,1216539,A Nortje,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,18.0,15.0,2.0,4.0,4.5,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,81.0,2020,9,25,4,269
1022,1216539,AR Patel,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,18.0,10.0,2.0,4.0,4.5,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,76.0,2020,9,25,4,269
1040,1216539,SR Watson,Chennai Super Kings,14.0,16.0,1.0,1.0,1.0,caught,2.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,24.0,2020,9,25,4,269
1020,1216539,A Mishra,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,23.0,6.0,0.0,4.0,5.75,0.0,1.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,18.0,2020,9,25,4,269
1032,1216539,PP Chawla,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,33.0,8.0,2.0,4.0,8.25,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,68.0,2020,9,25,4,269
1037,1216539,S Dhawan,Delhi Capitals,35.0,27.0,3.0,1.0,1.0,lbw,1.0,129.62962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,53.0,2020,9,25,4,269
1036,1216539,RR Pant,Delhi Capitals,37.0,26.0,6.0,0.0,0.0,0,1.0,142.30769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,79.0,2020,9,25,4,269
1035,1216539,RD Gaikwad,Chennai Super Kings,5.0,10.0,0.0,0.0,0.0,0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,1.0,2020,9,25,4,269
1034,1216539,RA Jadeja,Chennai Super Kings,12.0,11.0,1.0,0.0,1.0,caught,2.0,109.09090909090908,24.0,44.0,4.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,16.0,2020,9,25,4,269
1038,1216539,SM Curran,Chennai Super Kings,1.0,2.0,0.0,0.0,0.0,0,2.0,50.0,25.0,26.0,11.0,1.0,4.0,6.5,0.0,0.0,0.0,0.0,Dubai International Cricket Stadium,Balanced,Medium,Low,High,True bounce,44.0,2020,9,25,4,269
1166,1216545,Shivam Mavi,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,14.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,7.0,2020,9,26,5,270
1152,1216545,CV Varun,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,25.0,9.0,1.0,4.0,6.25,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,41.0,2020,9,26,5,270
1163,1216545,PJ Cummins,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,19.0,11.0,1.0,4.0,4.75,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,47.0,2020,9,26,5,270
1155,1216545,JM Bairstow,Sunrisers Hyderabad,5.0,10.0,0.0,0.0,1.0,bowled,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,1.0,2020,9,26,5,270
1150,1216545,Abhishek Sharma,Sunrisers Hyderabad,2.0,3.0,0.0,0.0,0.0,0,1.0,66.66666666666666,6.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,2.0,2020,9,26,5,270
1151,1216545,B Kumar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,28.0,7.0,0.0,3.0,9.333333333333334,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,7.0,2020,9,26,5,270
1169,1216545,WP Saha,Sunrisers Hyderabad,30.0,34.0,1.0,1.0,0.0,0,1.0,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,48.0,2020,9,26,5,270
1168,1216545,T Natarajan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,26.0,7.0,1.0,3.0,8.666666666666666,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,37.0,2020,9,26,5,270
1167,1216545,Shubman Gill,Kolkata Knight Riders,70.0,63.0,5.0,2.0,0.0,0,2.0,111.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,110.0,2020,9,26,5,270
1153,1216545,DA Warner,Sunrisers Hyderabad,36.0,30.0,2.0,1.0,1.0,caught and bowled,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,58.0,2020,9,26,5,270
1164,1216545,Rashid Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,25.0,8.0,1.0,4.0,6.25,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,40.0,2020,9,26,5,270
1154,1216545,EJG Morgan,Kolkata Knight Riders,42.0,31.0,3.0,2.0,0.0,0,2.0,135.48387096774192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,68.0,2020,9,26,5,270
1162,1216545,N Rana,Kolkata Knight Riders,26.0,13.0,6.0,0.0,1.0,caught,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,56.0,2020,9,26,5,270
1161,1216545,Mohammad Nabi,Sunrisers Hyderabad,11.0,8.0,2.0,0.0,1.0,run out,1.0,137.5,26.0,20.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,30.0,2020,9,26,5,270
1160,1216545,MK Pandey,Sunrisers Hyderabad,51.0,38.0,3.0,2.0,1.0,caught and bowled,1.0,134.21052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,85.0,2020,9,26,5,270
1159,1216545,Kuldeep Yadav,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,15.0,3.0,0.0,2.0,7.5,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,3.0,2020,9,26,5,270
1158,1216545,KL Nagarkoti,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,16.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,3.0,2020,9,26,5,270
1157,1216545,KK Ahmed,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,28.0,10.0,1.0,3.0,9.333333333333334,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,40.0,2020,9,26,5,270
1149,1216545,AD Russell,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,15.0,5.0,2.0,2.0,7.5,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,65.0,2020,9,26,5,270
1156,1216545,KD Karthik,Kolkata Knight Riders,0.0,3.0,0.0,0.0,1.0,lbw,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,-2.0,2020,9,26,5,270
1165,1216545,SP Narine,Kolkata Knight Riders,0.0,2.0,0.0,0.0,1.0,caught,2.0,0.0,24.0,31.0,5.0,0.0,4.0,7.75,0.0,0.0,0.0,0.0,Sheikh Zayed Stadium,Sluggish,Low,Low,High,Sluggish,3.0,2020,9,26,5,270
777,1216527,SN Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,8.0,2020,9,27,6,271
778,1216527,SPD Smith,Rajasthan Royals,50.0,29.0,7.0,2.0,1.0,caught,2.0,172.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,104.0,2020,9,27,6,271
779,1216527,SS Cottrell,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,49.0,11.0,1.0,3.0,16.333333333333332,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,35.0,2020,9,27,6,271
781,1216527,TK Curran,Rajasthan Royals,4.0,1.0,1.0,0.0,0.0,0,2.0,400.0,25.0,43.0,5.0,1.0,4.0,10.75,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,41.0,2020,9,27,6,271
776,1216527,S Gopal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,43.0,5.0,0.0,4.0,10.75,0.0,1.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,11.0,2020,9,27,6,271
762,1216527,GJ Maxwell,Kings XI Punjab,13.0,10.0,2.0,0.0,0.0,0,1.0,130.0,18.0,29.0,6.0,0.0,3.0,9.666666666666666,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,29.0,2020,9,27,6,271
768,1216527,M Ashwin,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,16.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,32.0,2020,9,27,6,271
761,1216527,AS Rajpoot,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,37.0,9.0,1.0,4.0,9.25,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,39.0,2020,9,27,6,271
763,1216527,JC Archer,Rajasthan Royals,13.0,3.0,0.0,2.0,0.0,0,2.0,433.3333333333333,25.0,45.0,10.0,0.0,4.0,11.25,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,31.0,2020,9,27,6,271
775,1216527,Ravi Bishnoi,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,32.0,14.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,14.0,2020,9,27,6,271
780,1216527,SV Samson,Rajasthan Royals,85.0,44.0,4.0,7.0,1.0,caught,2.0,193.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sharjah Cricket Stadium,Batting-friendly,Low,Low,Moderate,Low,177.0,2020,9,27,6,271
