match_id,date,bowler,wickets,runs_given,overs_bowled
1359476,2023-04-01,R Dhawan,0,15,1
1359476,2023-04-01,RD Chahar,1,12,2
1359476,2023-04-01,SM Curran,1,38,3
1359476,2023-04-01,SN Thakur,0,42,4
1359476,2023-04-01,SP Narine,1,39,4
1359476,2023-04-01,Sikandar Raza,1,24,3
1359476,2023-04-01,TG Southee,2,54,4
1359476,2023-04-01,UT Yadav,1,27,4
1359477,2023-04-01,AR Patel,1,38,4
1359477,2023-04-01,Avesh Khan,2,29,4
1359477,2023-04-01,C Sakariya,2,50,4
1359477,2023-04-01,JD Unadkat,0,33,3
1359477,2023-04-01,K Gowtham,0,22,4
1359477,2023-04-01,KK Ahmed,2,29,4
1359477,2023-04-01,KR Mayers,0,6,1
1359477,2023-04-01,Kuldeep Yadav,1,35,4
1359477,2023-04-01,MA Wood,5,12,4
1359477,2023-04-01,Mukesh Kumar,0,33,4
1359477,2023-04-01,Ravi Bishnoi,2,31,4
1359478,2023-04-02,AU Rashid,0,33,4
1359478,2023-04-02,B Kumar,0,35,3
1359478,2023-04-02,Fazalhaq Farooqi,2,41,4
1359478,2023-04-02,JO Holder,1,16,3
1359478,2023-04-02,KM Asif,0,14,3
1359478,2023-04-02,NA Saini,0,31,2
1359478,2023-04-02,R Ashwin,1,25,4
1359478,2023-04-02,T Natarajan,2,23,3
1359478,2023-04-02,TA Boult,2,21,4
1359478,2023-04-02,Umran Malik,1,31,3
1359478,2023-04-02,Washington Sundar,0,32,3
1359478,2023-04-02,YS Chahal,4,17,4
1359479,2023-04-02,Akash Deep,1,29,3
1359479,2023-04-02,Arshad Khan,1,24,3
1359479,2023-04-02,C Green,1,30,2
1359479,2023-04-02,GJ Maxwell,0,15,1
1359479,2023-04-02,HR Shokeen,0,17,1
1359479,2023-04-02,HV Patel,1,40,4
1359479,2023-04-02,JC Archer,0,33,4
1359479,2023-04-02,JP Behrendorff,0,37,3
1359479,2023-04-02,KV Sharma,2,31,4
1359479,2023-04-02,MG Bracewell,1,16,2
1359479,2023-04-02,Mohammed Siraj,1,15,4
1359479,2023-04-02,PP Chawla,0,26,4
1359479,2023-04-02,RJW Topley,1,14,2
1359480,2023-04-03,Avesh Khan,1,34,3
1359480,2023-04-03,BA Stokes,0,18,1
1359480,2023-04-03,DL Chahar,0,50,4
1359480,2023-04-03,K Gowtham,0,20,1
1359480,2023-04-03,KH Pandya,0,21,2
1359480,2023-04-03,KR Mayers,0,15,2
1359480,2023-04-03,MA Wood,3,49,4
1359480,2023-04-03,MJ Santner,1,21,4
1359480,2023-04-03,MM Ali,4,25,4
1359480,2023-04-03,RA Jadeja,0,14,1
1359480,2023-04-03,RS Hangargekar,0,21,2
1359480,2023-04-03,Ravi Bishnoi,3,27,4
1359480,2023-04-03,TU Deshpande,2,38,4
1359480,2023-04-03,Yash Thakur,0,35,4
1359481,2023-04-04,A Nortje,2,37,4
1359481,2023-04-04,AS Joseph,2,28,4
1359481,2023-04-04,HH Pandya,0,18,3
1359481,2023-04-04,J Little,0,27,4
1359481,2023-04-04,KK Ahmed,1,37,4
1359481,2023-04-04,Kuldeep Yadav,0,17,3
1359481,2023-04-04,MR Marsh,1,23,4
1359481,2023-04-04,Mohammed Shami,3,31,4
1359481,2023-04-04,Mukesh Kumar,0,41,4
1359481,2023-04-04,Rashid Khan,3,31,4
1359481,2023-04-04,Yash Dayal,0,12,1
1359482,2023-04-05,Arshdeep Singh,2,44,4
1359482,2023-04-05,Harpreet Brar,0,15,2
1359482,2023-04-05,JO Holder,2,29,4
1359482,2023-04-05,KM Asif,0,49,4
1359482,2023-04-05,NT Ellis,4,30,4
1359482,2023-04-05,R Ashwin,2,24,4
1359482,2023-04-05,RD Chahar,0,31,4
1359482,2023-04-05,SM Curran,1,44,4
1359482,2023-04-05,Sikandar Raza,0,18,2
1359482,2023-04-05,TA Boult,0,36,4
1359482,2023-04-05,YS Chahal,1,49,4
1359483,2023-04-06,Akash Deep,0,27,2
1359483,2023-04-06,CV Varun,4,15,4
1359483,2023-04-06,DJ Willey,2,15,4
1359483,2023-04-06,HV Patel,1,37,3
1359483,2023-04-06,KV Sharma,2,26,3
1359483,2023-04-06,MG Bracewell,1,34,3
1359483,2023-04-06,Mohammed Siraj,1,36,4
1359483,2023-04-06,SN Thakur,1,15,2
1359483,2023-04-06,SP Narine,2,16,4
1359483,2023-04-06,Shahbaz Ahmed,0,6,1
1359483,2023-04-06,Suyash Sharma,3,29,4
1359483,2023-04-06,TG Southee,0,25,2
1359483,2023-04-06,UT Yadav,0,17,2
1359484,2023-04-07,A Mishra,2,23,4
1359484,2023-04-07,AK Markram,0,14,2
1359484,2023-04-07,AU Rashid,2,23,3
1359484,2023-04-07,B Kumar,1,14,2
1359484,2023-04-07,DJ Hooda,0,8,1
1359484,2023-04-07,Fazalhaq Farooqi,1,12,3
1359484,2023-04-07,JD Unadkat,1,25,3
1359484,2023-04-07,KH Pandya,3,18,4
1359484,2023-04-07,KR Mayers,0,5,1
1359484,2023-04-07,Ravi Bishnoi,1,15,4
1359484,2023-04-07,T Natarajan,0,22,3
1359484,2023-04-07,Umran Malik,1,14,2
1359484,2023-04-07,Washington Sundar,0,11,1
1359484,2023-04-07,Yash Thakur,1,23,3
1359485,2023-04-08,A Nortje,0,44,4
1359485,2023-04-08,AR Patel,0,38,4
1359485,2023-04-08,JO Holder,0,27,3
1359485,2023-04-08,KK Ahmed,0,28,2
1359485,2023-04-08,Kuldeep Yadav,1,31,4
1359485,2023-04-08,M Ashwin,0,10,1
1359485,2023-04-08,Mukesh Kumar,2,36,4
1359485,2023-04-08,R Ashwin,2,22,4
1359485,2023-04-08,R Powell,1,16,2
1359485,2023-04-08,Sandeep Sharma,1,19,4
1359485,2023-04-08,TA Boult,3,29,4
1359485,2023-04-08,YS Chahal,3,25,4
1359486,2023-04-08,Arshad Khan,0,31,3
1359486,2023-04-08,C Green,0,19,3
1359486,2023-04-08,D Pretorius,0,24,4
1359486,2023-04-08,DL Chahar,0,10,1
1359486,2023-04-08,HR Shokeen,0,19,2
1359486,2023-04-08,JP Behrendorff,1,23,3
1359486,2023-04-08,K Kartikeya,1,24,4
1359486,2023-04-08,MJ Santner,2,28,4
1359486,2023-04-08,PP Chawla,1,33,4
1359486,2023-04-08,RA Jadeja,3,20,4
1359486,2023-04-08,SSB Magala,1,37,4
1359486,2023-04-08,TU Deshpande,2,30,3
1359487,2023-04-09,AS Joseph,2,27,4
1359487,2023-04-09,CV Varun,0,22,2
1359487,2023-04-09,J Little,1,42,4
1359487,2023-04-09,LH Ferguson,0,38,4
1359487,2023-04-09,Mohammed Shami,1,28,4
1359487,2023-04-09,Rashid Khan,3,37,4
1359487,2023-04-09,SN Thakur,0,39,3
1359487,2023-04-09,SP Narine,3,32,4
1359487,2023-04-09,Suyash Sharma,1,34,4
1359487,2023-04-09,UT Yadav,0,23,3
1359487,2023-04-09,Yash Dayal,0,69,4
1359488,2023-04-09,Arshdeep Singh,1,20,3
1359488,2023-04-09,B Kumar,1,30,4
1359488,2023-04-09,Harpreet Brar,0,26,4
1359488,2023-04-09,M Jansen,2,15,3
1359488,2023-04-09,M Markande,4,15,4
1359488,2023-04-09,Mohit Rathee,0,29,2
1359488,2023-04-09,NT Ellis,0,28,3
1359488,2023-04-09,RD Chahar,1,28,3
1359488,2023-04-09,SM Curran,0,14,3
1359488,2023-04-09,T Natarajan,0,40,4
1359488,2023-04-09,Umran Malik,2,31,4
1359488,2023-04-09,Washington Sundar,0,6,1
1359489,2023-04-10,A Mishra,1,18,2
1359489,2023-04-10,Avesh Khan,0,53,4
1359489,2023-04-10,DJ Willey,0,31,4
1359489,2023-04-10,HV Patel,2,48,4
1359489,2023-04-10,JD Unadkat,0,26,2
1359489,2023-04-10,KH Pandya,0,35,4
1359489,2023-04-10,KV Sharma,1,47,3
1359489,2023-04-10,MA Wood,1,30,4
1359489,2023-04-10,Mohammed Siraj,3,18,4
1359489,2023-04-10,Ravi Bishnoi,0,38,4
1359489,2023-04-10,Shahbaz Ahmed,0,15,1
1359489,2023-04-10,WD Parnell,3,38,4
1359490,2023-04-11,A Nortje,0,35,4
1359490,2023-04-11,AR Patel,0,19,4
1359490,2023-04-11,Arshad Khan,0,11,1
1359490,2023-04-11,C Green,0,29,3
1359490,2023-04-11,HR Shokeen,1,37,4
1359490,2023-04-11,JP Behrendorff,4,23,3
1359490,2023-04-11,Kuldeep Yadav,0,23,2
1359490,2023-04-11,Lalit Yadav,1,22,4
1359490,2023-04-11,Mukesh Kumar,2,30,2
1359490,2023-04-11,Mustafizur Rahman,1,38,4
1359490,2023-04-11,PP Chawla,3,22,4
1359490,2023-04-11,RP Meredith,2,33,4
1359490,2023-04-11,Tilak Varma,0,6,1
1359491,2023-04-12,A Zampa,1,41,4
1359491,2023-04-12,Akash Singh,2,39,4
1359491,2023-04-12,JO Holder,0,36,3
1359491,2023-04-12,KR Sen,0,8,2
1359491,2023-04-12,M Theekshana,0,42,4
1359491,2023-04-12,MM Ali,1,21,2
1359491,2023-04-12,R Ashwin,2,23,4
1359491,2023-04-12,RA Jadeja,2,14,4
1359491,2023-04-12,SSB Magala,0,13,2
1359491,2023-04-12,Sandeep Sharma,1,28,3
1359491,2023-04-12,TU Deshpande,3,36,4
1359491,2023-04-12,YS Chahal,2,26,4
1359492,2023-04-13,AS Joseph,1,27,4
1359492,2023-04-13,Arshdeep Singh,1,33,4
1359492,2023-04-13,Harpreet Brar,1,20,4
1359492,2023-04-13,J Little,3,28,4
1359492,2023-04-13,K Rabada,1,36,4
1359492,2023-04-13,MM Sharma,2,18,4
1359492,2023-04-13,MW Short,0,8,1
1359492,2023-04-13,Mohammed Shami,1,43,4
1359492,2023-04-13,RD Chahar,0,24,3
1359492,2023-04-13,Rashid Khan,1,26,4
1359492,2023-04-13,SM Curran,1,25,4
1359493,2023-04-14,AD Russell,3,20,3
1359493,2023-04-14,B Kumar,1,28,4
1359493,2023-04-14,CV Varun,1,40,4
1359493,2023-04-14,LH Ferguson,0,31,2
1359493,2023-04-14,M Jansen,2,31,4
1359493,2023-04-14,M Markande,2,27,4
1359493,2023-04-14,SN Thakur,0,14,1
1359493,2023-04-14,SP Narine,0,26,4
1359493,2023-04-14,Suyash Sharma,0,44,4
1359493,2023-04-14,T Natarajan,1,53,4
1359493,2023-04-14,UT Yadav,0,41,3
1359493,2023-04-14,Umran Malik,1,36,2
1359493,2023-04-14,Washington Sundar,0,20,2
1359494,2023-04-15,A Nortje,0,28,4
1359494,2023-04-15,AR Patel,1,25,3
1359494,2023-04-15,HV Patel,1,29,4
1359494,2023-04-15,Kuldeep Yadav,2,23,4
1359494,2023-04-15,Lalit Yadav,1,28,4
1359494,2023-04-15,MR Marsh,2,18,2
1359494,2023-04-15,Mohammed Siraj,3,23,4
1359494,2023-04-15,Mustafizur Rahman,0,41,3
1359494,2023-04-15,PWH de Silva,1,37,3
1359494,2023-04-15,Shahbaz Ahmed,0,11,1
1359494,2023-04-15,Vijaykumar Vyshak,3,20,4
1359494,2023-04-15,WD Parnell,1,28,4
1359495,2023-04-15,Arshdeep Singh,1,21,3
1359495,2023-04-15,Avesh Khan,0,23,3
1359495,2023-04-15,Harpreet Brar,1,10,2
1359495,2023-04-15,K Gowtham,1,30,4
1359495,2023-04-15,K Rabada,2,32,4
1359495,2023-04-15,KH Pandya,1,32,3
1359495,2023-04-15,MA Wood,2,33,4
1359495,2023-04-15,MW Short,0,10,2
1359495,2023-04-15,RD Chahar,0,27,3
1359495,2023-04-15,Ravi Bishnoi,2,17,3
1359495,2023-04-15,SM Curran,3,29,4
1359495,2023-04-15,Sikandar Raza,1,18,2
1359495,2023-04-15,Yudhvir Singh,2,19,3
1359496,2023-04-16,AD Russell,0,17,1
1359496,2023-04-16,Arjun Tendulkar,0,16,2
1359496,2023-04-16,C Green,1,14,2
1359496,2023-04-16,CV Varun,1,37,4
1359496,2023-04-16,D Jansen,1,49,4
1359496,2023-04-16,HR Shokeen,2,33,4
1359496,2023-04-16,LH Ferguson,1,19,2
1359496,2023-04-16,PP Chawla,1,19,4
1359496,2023-04-16,RP Meredith,1,40,4
1359496,2023-04-16,SN Thakur,1,24,2
1359496,2023-04-16,SP Narine,0,39,3
1359496,2023-04-16,Suyash Sharma,2,27,4
1359496,2023-04-16,UT Yadav,0,19,2
1359497,2023-04-16,A Zampa,2,32,4
1359497,2023-04-16,AS Joseph,0,47,3
1359497,2023-04-16,HH Pandya,1,24,4
1359497,2023-04-16,MM Sharma,0,7,2
1359497,2023-04-16,Mohammed Shami,3,24,4
1359497,2023-04-16,Noor Ahmad,1,28,3
1359497,2023-04-16,R Ashwin,0,37,4
1359497,2023-04-16,Rashid Khan,2,46,4
1359497,2023-04-16,Sandeep Sharma,3,24,4
1359497,2023-04-16,TA Boult,1,44,4
1359497,2023-04-16,YS Chahal,1,35,4
1359498,2023-04-17,Akash Singh,1,35,3
1359498,2023-04-17,GJ Maxwell,1,27,3
1359498,2023-04-17,HV Patel,1,32,4
1359498,2023-04-17,M Pathirana,2,40,4
1359498,2023-04-17,M Theekshana,1,40,4
1359498,2023-04-17,MM Ali,1,13,1
1359498,2023-04-17,Mohammed Siraj,1,29,4
1359498,2023-04-17,PWH de Silva,1,21,2
1359498,2023-04-17,RA Jadeja,0,37,4
1359498,2023-04-17,TU Deshpande,3,42,4
1359498,2023-04-17,Vijaykumar Vyshak,1,62,4
1359498,2023-04-17,WD Parnell,1,48,4
1359499,2023-04-18,Arjun Tendulkar,2,15,3
1359499,2023-04-18,B Kumar,1,31,4
1359499,2023-04-18,C Green,1,28,4
1359499,2023-04-18,HR Shokeen,0,12,1
1359499,2023-04-18,JP Behrendorff,3,32,4
1359499,2023-04-18,M Jansen,2,42,4
1359499,2023-04-18,M Markande,0,34,4
1359499,2023-04-18,PP Chawla,2,43,4
1359499,2023-04-18,RP Meredith,2,29,4
1359499,2023-04-18,T Natarajan,2,50,4
1359499,2023-04-18,Washington Sundar,0,33,4
1359500,2023-04-19,A Mishra,0,15,2
1359500,2023-04-19,Avesh Khan,3,25,4
1359500,2023-04-19,JO Holder,1,38,4
1359500,2023-04-19,MP Stoinis,2,28,4
1359500,2023-04-19,Naveen-ul-Haq,0,18,4
1359500,2023-04-19,R Ashwin,2,22,4
1359500,2023-04-19,Ravi Bishnoi,1,24,4
1359500,2023-04-19,Sandeep Sharma,3,31,4
1359500,2023-04-19,TA Boult,1,16,4
1359500,2023-04-19,YS Chahal,0,41,4
1359500,2023-04-19,Yudhvir Singh,0,22,2
1359501,2023-04-20,Arshdeep Singh,1,33,4
1359501,2023-04-20,GJ Maxwell,0,5,1
1359501,2023-04-20,HV Patel,1,20,4
1359501,2023-04-20,Harpreet Brar,2,31,3
1359501,2023-04-20,LS Livingstone,0,9,1
1359501,2023-04-20,Mohammed Siraj,4,21,4
1359501,2023-04-20,NT Ellis,1,39,4
1359501,2023-04-20,PWH de Silva,2,39,4
1359501,2023-04-20,RD Chahar,0,24,4
1359501,2023-04-20,SM Curran,0,26,4
1359501,2023-04-20,Vijaykumar Vyshak,2,28,3
1359501,2023-04-20,WD Parnell,1,32,3
1359502,2023-04-20,A Nortje,2,18,4
1359502,2023-04-20,AD Russell,0,11,1
1359502,2023-04-20,AR Patel,2,13,3
1359502,2023-04-20,AS Roy,2,17,4
1359502,2023-04-20,CV Varun,2,16,4
1359502,2023-04-20,I Sharma,2,17,4
1359502,2023-04-20,K Khejroliya,0,19,2
1359502,2023-04-20,Kuldeep Yadav,2,14,3
1359502,2023-04-20,MR Marsh,0,23,2
1359502,2023-04-20,Mukesh Kumar,2,30,4
1359502,2023-04-20,N Rana,2,17,4
1359502,2023-04-20,SP Narine,0,35,4
1359502,2023-04-20,UT Yadav,0,6,1
1359503,2023-04-21,AK Markram,0,11,1
1359503,2023-04-21,Akash Singh,1,17,3
1359503,2023-04-21,B Kumar,0,10,2
1359503,2023-04-21,M Jansen,0,37,3
1359503,2023-04-21,M Markande,2,23,4
1359503,2023-04-21,M Pathirana,2,21,4
1359503,2023-04-21,M Theekshana,1,27,4
1359503,2023-04-21,MM Ali,0,18,2
1359503,2023-04-21,Mayank Dagar,0,21,3
1359503,2023-04-21,RA Jadeja,3,22,4
1359503,2023-04-21,TU Deshpande,0,25,3
1359503,2023-04-21,Umran Malik,1,18,3
1359503,2023-04-21,Washington Sundar,0,16,3
1359504,2023-04-22,A Mishra,1,9,2
1359504,2023-04-22,Avesh Khan,0,21,3
1359504,2023-04-22,HH Pandya,0,7,1
1359504,2023-04-22,J Yadav,0,26,4
1359504,2023-04-22,KH Pandya,2,16,4
1359504,2023-04-22,MM Sharma,4,17,3
1359504,2023-04-22,MP Stoinis,2,20,3
1359504,2023-04-22,Mohammed Shami,0,18,3
1359504,2023-04-22,Naveen-ul-Haq,1,19,4
1359504,2023-04-22,Noor Ahmad,2,18,4
1359504,2023-04-22,R Tewatia,0,7,1
1359504,2023-04-22,Rashid Khan,1,33,4
1359504,2023-04-22,Ravi Bishnoi,0,49,4
1359505,2023-04-22,Arjun Tendulkar,1,43,3
1359505,2023-04-22,Arshdeep Singh,4,28,4
1359505,2023-04-22,C Green,2,41,4
1359505,2023-04-22,HR Shokeen,0,23,3
1359505,2023-04-22,Harpreet Brar,0,15,2
1359505,2023-04-22,JC Archer,1,41,4
1359505,2023-04-22,JP Behrendorff,2,40,3
1359505,2023-04-22,LS Livingstone,1,23,2
1359505,2023-04-22,MW Short,0,6,1
1359505,2023-04-22,NT Ellis,1,44,4
1359505,2023-04-22,PP Chawla,2,14,3
1359505,2023-04-22,RD Chahar,0,42,4
1359505,2023-04-22,SM Curran,0,40,3
1359506,2023-04-23,DJ Willey,2,25,4
1359506,2023-04-23,GJ Maxwell,0,25,2
1359506,2023-04-23,HV Patel,3,31,4
1359506,2023-04-23,JO Holder,0,32,4
1359506,2023-04-23,Mohammed Siraj,1,35,4
1359506,2023-04-23,PWH de Silva,0,32,4
1359506,2023-04-23,R Ashwin,1,34,4
1359506,2023-04-23,Sandeep Sharma,4,48,4
1359506,2023-04-23,TA Boult,2,36,4
1359506,2023-04-23,Vijaykumar Vyshak,0,23,2
1359506,2023-04-23,YS Chahal,2,26,4
1359507,2023-04-23,AD Russell,0,15,1
1359507,2023-04-23,Akash Singh,1,28,4
1359507,2023-04-23,CV Varun,1,49,4
1359507,2023-04-23,D Wiese,0,38,3
1359507,2023-04-23,K Khejroliya,2,43,3
1359507,2023-04-23,M Pathirana,1,24,4
1359507,2023-04-23,M Theekshana,2,31,4
1359507,2023-04-23,MM Ali,1,20,1
1359507,2023-04-23,RA Jadeja,1,34,3
1359507,2023-04-23,SP Narine,0,23,2
1359507,2023-04-23,Suyash Sharma,1,29,4
1359507,2023-04-23,TU Deshpande,2,39,4
1359507,2023-04-23,UT Yadav,0,35,3
1359508,2023-04-24,A Nortje,2,33,4
1359508,2023-04-24,AK Markram,0,7,1
1359508,2023-04-24,AR Patel,2,21,4
1359508,2023-04-24,B Kumar,4,11,4
1359508,2023-04-24,I Sharma,1,18,3
1359508,2023-04-24,Kuldeep Yadav,1,22,4
1359508,2023-04-24,M Jansen,0,27,2
1359508,2023-04-24,M Markande,0,32,4
1359508,2023-04-24,MR Marsh,0,15,2
1359508,2023-04-24,Mukesh Kumar,0,27,3
1359508,2023-04-24,T Natarajan,2,21,3
1359508,2023-04-24,Umran Malik,0,14,2
1359508,2023-04-24,Washington Sundar,3,28,4
1359509,2023-04-25,Arjun Tendulkar,1,9,2
1359509,2023-04-25,C Green,0,39,2
1359509,2023-04-25,HH Pandya,1,10,2
1359509,2023-04-25,J Little,0,18,2
1359509,2023-04-25,JP Behrendorff,1,35,4
1359509,2023-04-25,K Kartikeya,1,39,4
1359509,2023-04-25,MM Sharma,3,38,4
1359509,2023-04-25,Mohammed Shami,0,17,4
1359509,2023-04-25,Noor Ahmad,3,37,4
1359509,2023-04-25,PP Chawla,2,33,4
1359509,2023-04-25,RP Meredith,1,47,4
1359509,2023-04-25,Rashid Khan,2,27,4
1359510,2023-04-26,AD Russell,2,29,4
1359510,2023-04-26,CV Varun,3,27,4
1359510,2023-04-26,DJ Willey,0,30,3
1359510,2023-04-26,HV Patel,0,43,4
1359510,2023-04-26,Mohammed Siraj,1,33,4
1359510,2023-04-26,N Rana,0,8,1
1359510,2023-04-26,PWH de Silva,2,24,4
1359510,2023-04-26,SP Narine,0,41,4
1359510,2023-04-26,Shahbaz Ahmed,0,25,1
1359510,2023-04-26,Suyash Sharma,3,29,4
1359510,2023-04-26,UT Yadav,0,19,1
1359510,2023-04-26,VG Arora,0,20,2
1359510,2023-04-26,Vijaykumar Vyshak,2,38,4
1359511,2023-04-27,A Zampa,3,22,3
1359511,2023-04-27,Akash Singh,0,32,2
1359511,2023-04-27,JO Holder,0,48,4
1359511,2023-04-27,K Yadav,1,18,3
1359511,2023-04-27,M Pathirana,1,46,4
1359511,2023-04-27,M Theekshana,1,23,4
1359511,2023-04-27,MM Ali,0,17,2
1359511,2023-04-27,R Ashwin,2,35,4
1359511,2023-04-27,RA Jadeja,1,31,4
1359511,2023-04-27,Sandeep Sharma,0,24,4
1359511,2023-04-27,TU Deshpande,2,42,4
1359511,2023-04-27,YS Chahal,0,21,2
1359512,2023-04-28,A Badoni,0,0,1
1359512,2023-04-28,A Mishra,0,23,2
1359512,2023-04-28,Arshdeep Singh,1,52,4
1359512,2023-04-28,Avesh Khan,0,28,2
1359512,2023-04-28,Gurnoor Brar,0,39,3
1359512,2023-04-28,K Rabada,2,48,4
1359512,2023-04-28,KH Pandya,0,12,1
1359512,2023-04-28,KR Mayers,0,4,1
1359512,2023-04-28,LS Livingstone,1,19,1
1359512,2023-04-28,MP Stoinis,1,17,2
1359512,2023-04-28,Naveen-ul-Haq,3,28,4
1359512,2023-04-28,RD Chahar,0,29,4
1359512,2023-04-28,Ravi Bishnoi,2,40,4
1359512,2023-04-28,SM Curran,1,38,3
1359512,2023-04-28,Sikandar Raza,0,17,1
1359512,2023-04-28,Yash Thakur,4,36,4
1359513,2023-04-29,AD Russell,1,28,3
1359513,2023-04-29,CV Varun,0,42,4
1359513,2023-04-29,HH Pandya,0,33,3
1359513,2023-04-29,Harshit Rana,1,24,3
1359513,2023-04-29,J Little,2,25,4
1359513,2023-04-29,MM Sharma,0,12,1
1359513,2023-04-29,Mohammed Shami,3,33,4
1359513,2023-04-29,N Rana,0,13,1
1359513,2023-04-29,Noor Ahmad,2,20,4
1359513,2023-04-29,Rashid Khan,0,53,4
1359513,2023-04-29,SP Narine,1,24,3
1359513,2023-04-29,Suyash Sharma,0,37,4
1359514,2023-04-29,A Nortje,0,42,4
1359514,2023-04-29,AJ Hosein,1,40,4
1359514,2023-04-29,AR Patel,1,27,4
1359514,2023-04-29,Abhishek Sharma,1,26,3
1359514,2023-04-29,B Kumar,1,42,4
1359514,2023-04-29,I Sharma,1,31,3
1359514,2023-04-29,Kuldeep Yadav,0,27,3
1359514,2023-04-29,M Markande,2,20,4
1359514,2023-04-29,MR Marsh,4,25,4
1359514,2023-04-29,Mukesh Kumar,0,35,2
1359514,2023-04-29,T Natarajan,1,34,4
1359514,2023-04-29,Umran Malik,0,22,1
1359515,2023-04-30,Akash Singh,0,34,3
1359515,2023-04-30,Arshdeep Singh,1,34,4
1359515,2023-04-30,K Rabada,0,33,4
1359515,2023-04-30,LS Livingstone,0,16,1
1359515,2023-04-30,M Pathirana,1,31,4
1359515,2023-04-30,M Theekshana,0,34,4
1359515,2023-04-30,MM Ali,0,10,1
1359515,2023-04-30,RA Jadeja,2,32,4
1359515,2023-04-30,RD Chahar,1,35,4
1359515,2023-04-30,SM Curran,1,43,4
1359515,2023-04-30,Sikandar Raza,1,31,3
1359515,2023-04-30,TU Deshpande,3,47,4
1359516,2023-04-30,Arshad Khan,3,35,3
1359516,2023-04-30,C Green,0,24,3
1359516,2023-04-30,JC Archer,1,31,4
1359516,2023-04-30,JO Holder,0,53,4
1359516,2023-04-30,K Kartikeya,0,14,2
1359516,2023-04-30,KR Sen,0,19,1
1359516,2023-04-30,PP Chawla,2,34,4
1359516,2023-04-30,R Ashwin,2,26,4
1359516,2023-04-30,RP Meredith,1,49,4
1359516,2023-04-30,Sandeep Sharma,1,33,4
1359516,2023-04-30,TA Boult,1,41,4
1359516,2023-04-30,YS Chahal,0,32,3
1359517,2023-05-01,A Mishra,2,21,3
1359517,2023-05-01,GJ Maxwell,1,3,1
1359517,2023-05-01,HV Patel,2,20,4
1359517,2023-05-01,JR Hazlewood,2,14,3
1359517,2023-05-01,K Gowtham,1,10,2
1359517,2023-05-01,KH Pandya,0,21,4
1359517,2023-05-01,KV Sharma,2,20,4
1359517,2023-05-01,MK Lomror,1,4,1
1359517,2023-05-01,MP Stoinis,0,11,1
1359517,2023-05-01,Mohammed Siraj,1,20,3
1359517,2023-05-01,Naveen-ul-Haq,3,30,4
1359517,2023-05-01,PWH de Silva,1,20,4
1359517,2023-05-01,Ravi Bishnoi,2,21,4
1359517,2023-05-01,Yash Thakur,1,10,2
1359518,2023-05-02,A Nortje,1,37,4
1359518,2023-05-02,AR Patel,0,23,4
1359518,2023-05-02,HH Pandya,1,9,1
1359518,2023-05-02,I Sharma,2,21,4
1359518,2023-05-02,J Little,0,27,3
1359518,2023-05-02,KK Ahmed,2,24,4
1359518,2023-05-02,Kuldeep Yadav,1,15,4
1359518,2023-05-02,MM Sharma,2,33,4
1359518,2023-05-02,Mohammed Shami,4,11,4
1359518,2023-05-02,Noor Ahmad,0,18,4
1359518,2023-05-02,Rashid Khan,1,27,4
1359519,2023-05-03,DL Chahar,0,41,4
1359519,2023-05-03,M Pathirana,2,16,4
1359519,2023-05-03,M Theekshana,2,37,4
1359519,2023-05-03,MM Ali,2,13,4
1359519,2023-05-03,RA Jadeja,1,11,3
1359519,2023-05-03,TU Deshpande,0,1,1
1359520,2023-05-03,Akash Madhwal,0,36,3
1359520,2023-05-03,Arshad Khan,1,47,4
1359520,2023-05-03,Arshdeep Singh,1,64,4
1359520,2023-05-03,C Green,0,15,2
1359520,2023-05-03,Harpreet Brar,0,21,2
1359520,2023-05-03,JC Archer,0,49,4
1359520,2023-05-03,K Kartikeya,0,21,3
1359520,2023-05-03,NT Ellis,2,34,4
1359520,2023-05-03,PP Chawla,2,29,4
1359520,2023-05-03,R Dhawan,1,20,3
1359520,2023-05-03,RD Chahar,0,30,3
1359520,2023-05-03,SM Curran,0,40,3
1359521,2023-05-04,AD Russell,1,14,1
1359521,2023-05-04,AK Markram,1,24,3
1359521,2023-05-04,AS Roy,1,25,3
1359521,2023-05-04,B Kumar,1,32,4
1359521,2023-05-04,CV Varun,1,20,4
1359521,2023-05-04,Harshit Rana,1,25,4
1359521,2023-05-04,Kartik Tyagi,1,27,2
1359521,2023-05-04,M Jansen,2,23,3
1359521,2023-05-04,M Markande,1,29,4
1359521,2023-05-04,SN Thakur,2,23,3
1359521,2023-05-04,SP Narine,0,16,2
1359521,2023-05-04,T Natarajan,3,28,4
1359521,2023-05-04,VG Arora,2,29,3
1359522,2023-05-05,A Zampa,0,40,3
1359522,2023-05-05,HH Pandya,1,22,2
1359522,2023-05-05,J Little,1,24,4
1359522,2023-05-05,MM Sharma,1,5,1
1359522,2023-05-05,Mohammed Shami,1,25,4
1359522,2023-05-05,Noor Ahmad,2,22,3
1359522,2023-05-05,R Ashwin,0,8,1
1359522,2023-05-05,Rashid Khan,4,12,4
1359522,2023-05-05,Sandeep Sharma,0,18,3
1359522,2023-05-05,TA Boult,0,28,3
1359522,2023-05-05,YS Chahal,1,22,4
1359523,2023-05-06,Akash Madhwal,1,4,1
1359523,2023-05-06,Arshad Khan,0,28,2
1359523,2023-05-06,C Green,0,8,1
1359523,2023-05-06,DL Chahar,2,18,3
