match_id,date,batter,batting_team,total_runs,times_out,balls_faced
1254115,2021-10-11,D Padikkal,Royal Challengers Bangalore,21,1,19
1254115,2021-10-11,DT Christian,Royal Challengers Bangalore,9,0,8
1254115,2021-10-11,EJG Morgan,Kolkata Knight Riders,5,0,7
1254115,2021-10-11,GJ Maxwell,Royal Challengers Bangalore,15,1,19
1254115,2021-10-11,HV Patel,Royal Challengers Bangalore,8,1,7
1254115,2021-10-11,KD Karthik,Kolkata Knight Riders,10,1,12
1254115,2021-10-11,KS Bharat,Royal Challengers Bangalore,9,1,16
1254115,2021-10-11,N Rana,Kolkata Knight Riders,23,1,26
1254115,2021-10-11,RA Tripathi,Kolkata Knight Riders,6,1,5
1254115,2021-10-11,SP Narine,Kolkata Knight Riders,26,1,17
1254115,2021-10-11,Shahbaz Ahmed,Royal Challengers Bangalore,13,1,15
1254115,2021-10-11,Shakib Al Hasan,Kolkata Knight Riders,9,0,6
1254115,2021-10-11,Shubman Gill,Kolkata Knight Riders,29,1,18
1254115,2021-10-11,V Kohli,Royal Challengers Bangalore,39,1,33
1254115,2021-10-11,VR Iyer,Kolkata Knight Riders,26,1,30
1254116,2021-10-13,AR Patel,Delhi Capitals,4,0,4
1254116,2021-10-13,EJG Morgan,Kolkata Knight Riders,0,1,3
1254116,2021-10-13,KD Karthik,Kolkata Knight Riders,0,1,3
1254116,2021-10-13,MP Stoinis,Delhi Capitals,18,1,24
1254116,2021-10-13,N Rana,Kolkata Knight Riders,13,1,12
1254116,2021-10-13,PP Shaw,Delhi Capitals,18,1,12
1254116,2021-10-13,RA Tripathi,Kolkata Knight Riders,12,0,11
1254116,2021-10-13,RR Pant,Delhi Capitals,6,1,6
1254116,2021-10-13,S Dhawan,Delhi Capitals,36,1,40
1254116,2021-10-13,SO Hetmyer,Delhi Capitals,17,0,10
1254116,2021-10-13,SP Narine,Kolkata Knight Riders,0,1,1
1254116,2021-10-13,SS Iyer,Delhi Capitals,30,1,28
1254116,2021-10-13,Shakib Al Hasan,Kolkata Knight Riders,0,1,2
1254116,2021-10-13,Shubman Gill,Kolkata Knight Riders,46,1,48
1254116,2021-10-13,VR Iyer,Kolkata Knight Riders,55,1,44
1254117,2021-10-15,EJG Morgan,Kolkata Knight Riders,4,1,8
1254117,2021-10-15,F du Plessis,Chennai Super Kings,86,1,61
1254117,2021-10-15,KD Karthik,Kolkata Knight Riders,9,1,7
1254117,2021-10-15,LH Ferguson,Kolkata Knight Riders,18,0,13
1254117,2021-10-15,MM Ali,Chennai Super Kings,37,0,20
1254117,2021-10-15,N Rana,Kolkata Knight Riders,0,1,1
1254117,2021-10-15,RA Tripathi,Kolkata Knight Riders,2,1,3
1254117,2021-10-15,RD Gaikwad,Chennai Super Kings,32,1,27
1254117,2021-10-15,RV Uthappa,Chennai Super Kings,31,1,16
1254117,2021-10-15,SP Narine,Kolkata Knight Riders,2,1,3
1254117,2021-10-15,Shakib Al Hasan,Kolkata Knight Riders,0,1,2
1254117,2021-10-15,Shivam Mavi,Kolkata Knight Riders,20,1,14
1254117,2021-10-15,Shubman Gill,Kolkata Knight Riders,51,1,46
1254117,2021-10-15,VR Iyer,Kolkata Knight Riders,50,1,32
1304047,2022-03-26,AM Rahane,Kolkata Knight Riders,44,1,34
1304047,2022-03-26,AT Rayudu,Chennai Super Kings,15,0,17
1304047,2022-03-26,DP Conway,Chennai Super Kings,3,1,8
1304047,2022-03-26,MS Dhoni,Chennai Super Kings,50,0,38
1304047,2022-03-26,N Rana,Kolkata Knight Riders,21,1,17
1304047,2022-03-26,RA Jadeja,Chennai Super Kings,26,1,29
1304047,2022-03-26,RD Gaikwad,Chennai Super Kings,0,1,5
1304047,2022-03-26,RV Uthappa,Chennai Super Kings,28,1,23
1304047,2022-03-26,S Dube,Chennai Super Kings,3,1,6
1304047,2022-03-26,SP Jackson,Kolkata Knight Riders,3,0,3
1304047,2022-03-26,SS Iyer,Kolkata Knight Riders,20,0,19
1304047,2022-03-26,SW Billings,Kolkata Knight Riders,25,1,22
1304047,2022-03-26,VR Iyer,Kolkata Knight Riders,16,1,16
1304048,2022-03-27,AR Patel,Delhi Capitals,38,0,17
1304048,2022-03-27,Anmolpreet Singh,Mumbai Indians,8,1,9
1304048,2022-03-27,DR Sams,Mumbai Indians,7,0,3
1304048,2022-03-27,Ishan Kishan,Mumbai Indians,81,0,48
1304048,2022-03-27,KA Pollard,Mumbai Indians,3,1,6
1304048,2022-03-27,Lalit Yadav,Delhi Capitals,48,0,42
1304048,2022-03-27,Mandeep Singh,Delhi Capitals,0,1,2
1304048,2022-03-27,PP Shaw,Delhi Capitals,38,1,24
1304048,2022-03-27,R Powell,Delhi Capitals,0,1,2
1304048,2022-03-27,RG Sharma,Mumbai Indians,41,1,33
1304048,2022-03-27,RR Pant,Delhi Capitals,1,1,3
1304048,2022-03-27,SN Thakur,Delhi Capitals,22,1,11
1304048,2022-03-27,TH David,Mumbai Indians,12,1,8
1304048,2022-03-27,TL Seifert,Delhi Capitals,21,1,16
1304048,2022-03-27,Tilak Varma,Mumbai Indians,22,1,15
1304049,2022-03-27,Anuj Rawat,Royal Challengers Bangalore,21,1,21
1304049,2022-03-27,F du Plessis,Royal Challengers Bangalore,88,1,61
1304049,2022-03-27,KD Karthik,Royal Challengers Bangalore,32,0,14
1304049,2022-03-27,LS Livingstone,Punjab Kings,19,1,12
1304049,2022-03-27,M Shahrukh Khan,Punjab Kings,24,0,26
1304049,2022-03-27,MA Agarwal,Punjab Kings,32,1,26
1304049,2022-03-27,OF Smith,Punjab Kings,25,0,9
1304049,2022-03-27,PBB Rajapaksa,Punjab Kings,43,1,23
1304049,2022-03-27,RA Bawa,Punjab Kings,0,1,1
1304049,2022-03-27,S Dhawan,Punjab Kings,43,1,29
1304049,2022-03-27,V Kohli,Royal Challengers Bangalore,41,0,31
1304050,2022-03-28,A Badoni,Lucknow Super Giants,54,1,42
1304050,2022-03-28,A Manohar,Gujarat Titans,15,0,7
1304050,2022-03-28,DA Miller,Gujarat Titans,30,1,21
1304050,2022-03-28,DJ Hooda,Lucknow Super Giants,55,1,41
1304050,2022-03-28,E Lewis,Lucknow Super Giants,10,1,9
1304050,2022-03-28,HH Pandya,Gujarat Titans,33,1,28
1304050,2022-03-28,KH Pandya,Lucknow Super Giants,21,0,14
1304050,2022-03-28,KL Rahul,Lucknow Super Giants,0,1,1
1304050,2022-03-28,MK Pandey,Lucknow Super Giants,6,1,7
1304050,2022-03-28,MS Wade,Gujarat Titans,30,1,30
1304050,2022-03-28,PVD Chameera,Lucknow Super Giants,1,0,1
1304050,2022-03-28,Q de Kock,Lucknow Super Giants,7,1,9
1304050,2022-03-28,R Tewatia,Gujarat Titans,40,0,25
1304050,2022-03-28,Shubman Gill,Gujarat Titans,0,1,3
1304050,2022-03-28,V Shankar,Gujarat Titans,4,1,7
1304051,2022-03-29,AK Markram,Sunrisers Hyderabad,57,0,42
1304051,2022-03-29,Abdul Samad,Sunrisers Hyderabad,4,1,6
1304051,2022-03-29,Abhishek Sharma,Sunrisers Hyderabad,9,1,19
1304051,2022-03-29,B Kumar,Sunrisers Hyderabad,3,0,4
1304051,2022-03-29,D Padikkal,Rajasthan Royals,41,1,30
1304051,2022-03-29,JC Buttler,Rajasthan Royals,35,1,28
1304051,2022-03-29,KS Williamson,Sunrisers Hyderabad,2,1,7
1304051,2022-03-29,N Pooran,Sunrisers Hyderabad,0,1,10
1304051,2022-03-29,NM Coulter-Nile,Rajasthan Royals,1,0,2
1304051,2022-03-29,R Parag,Rajasthan Royals,12,1,9
1304051,2022-03-29,R Shepherd,Sunrisers Hyderabad,24,1,18
1304051,2022-03-29,RA Tripathi,Sunrisers Hyderabad,0,1,3
1304051,2022-03-29,SO Hetmyer,Rajasthan Royals,32,1,15
1304051,2022-03-29,SV Samson,Rajasthan Royals,55,1,29
1304051,2022-03-29,Washington Sundar,Sunrisers Hyderabad,40,1,16
1304051,2022-03-29,YBK Jaiswal,Rajasthan Royals,20,1,17
1304052,2022-03-30,AD Russell,Kolkata Knight Riders,25,1,19
1304052,2022-03-30,AM Rahane,Kolkata Knight Riders,9,1,10
1304052,2022-03-30,Anuj Rawat,Royal Challengers Bangalore,0,1,2
1304052,2022-03-30,CV Varun,Kolkata Knight Riders,10,0,16
1304052,2022-03-30,DJ Willey,Royal Challengers Bangalore,18,1,30
1304052,2022-03-30,F du Plessis,Royal Challengers Bangalore,5,1,4
1304052,2022-03-30,HV Patel,Royal Challengers Bangalore,10,0,6
1304052,2022-03-30,KD Karthik,Royal Challengers Bangalore,14,0,8
1304052,2022-03-30,N Rana,Kolkata Knight Riders,10,1,5
1304052,2022-03-30,PWH de Silva,Royal Challengers Bangalore,4,1,3
1304052,2022-03-30,SE Rutherford,Royal Challengers Bangalore,28,1,40
1304052,2022-03-30,SP Jackson,Kolkata Knight Riders,0,1,1
1304052,2022-03-30,SP Narine,Kolkata Knight Riders,12,1,8
1304052,2022-03-30,SS Iyer,Kolkata Knight Riders,13,1,10
1304052,2022-03-30,SW Billings,Kolkata Knight Riders,14,1,15
1304052,2022-03-30,Shahbaz Ahmed,Royal Challengers Bangalore,27,1,21
1304052,2022-03-30,TG Southee,Kolkata Knight Riders,1,1,5
1304052,2022-03-30,UT Yadav,Kolkata Knight Riders,18,1,12
1304052,2022-03-30,V Kohli,Royal Challengers Bangalore,12,1,7
1304052,2022-03-30,VR Iyer,Kolkata Knight Riders,10,1,14
1304053,2022-03-31,A Badoni,Lucknow Super Giants,19,0,14
1304053,2022-03-31,AT Rayudu,Chennai Super Kings,27,1,20
1304053,2022-03-31,D Pretorius,Chennai Super Kings,0,1,1
1304053,2022-03-31,DJ Bravo,Chennai Super Kings,1,0,1
1304053,2022-03-31,DJ Hooda,Lucknow Super Giants,13,1,8
1304053,2022-03-31,E Lewis,Lucknow Super Giants,55,0,25
1304053,2022-03-31,KL Rahul,Lucknow Super Giants,40,1,26
1304053,2022-03-31,MK Pandey,Lucknow Super Giants,5,1,8
1304053,2022-03-31,MM Ali,Chennai Super Kings,35,1,22
1304053,2022-03-31,MS Dhoni,Chennai Super Kings,16,0,6
1304053,2022-03-31,Q de Kock,Lucknow Super Giants,61,1,48
1304053,2022-03-31,RA Jadeja,Chennai Super Kings,17,1,9
1304053,2022-03-31,RD Gaikwad,Chennai Super Kings,1,1,4
1304053,2022-03-31,RV Uthappa,Chennai Super Kings,50,1,28
1304053,2022-03-31,S Dube,Chennai Super Kings,49,1,32
1304054,2022-04-01,AD Russell,Kolkata Knight Riders,70,0,33
1304054,2022-04-01,AM Rahane,Kolkata Knight Riders,12,1,12
1304054,2022-04-01,Arshdeep Singh,Punjab Kings,0,1,1
1304054,2022-04-01,Harpreet Brar,Punjab Kings,14,1,18
1304054,2022-04-01,K Rabada,Punjab Kings,25,1,16
1304054,2022-04-01,LS Livingstone,Punjab Kings,19,1,17
1304054,2022-04-01,M Shahrukh Khan,Punjab Kings,0,1,5
1304054,2022-04-01,MA Agarwal,Punjab Kings,1,1,5
1304054,2022-04-01,N Rana,Kolkata Knight Riders,0,1,2
1304054,2022-04-01,OF Smith,Punjab Kings,9,0,15
1304054,2022-04-01,PBB Rajapaksa,Punjab Kings,31,1,9
1304054,2022-04-01,RA Bawa,Punjab Kings,11,1,13
1304054,2022-04-01,RD Chahar,Punjab Kings,0,1,2
1304054,2022-04-01,S Dhawan,Punjab Kings,16,1,17
1304054,2022-04-01,SS Iyer,Kolkata Knight Riders,26,1,15
1304054,2022-04-01,SW Billings,Kolkata Knight Riders,24,0,23
1304054,2022-04-01,VR Iyer,Kolkata Knight Riders,3,1,7
1304055,2022-04-02,Anmolpreet Singh,Mumbai Indians,5,1,4
1304055,2022-04-02,D Padikkal,Rajasthan Royals,7,1,7
1304055,2022-04-02,DR Sams,Mumbai Indians,0,1,1
1304055,2022-04-02,Ishan Kishan,Mumbai Indians,54,1,44
1304055,2022-04-02,JC Buttler,Rajasthan Royals,100,1,71
1304055,2022-04-02,JJ Bumrah,Mumbai Indians,0,0,1
1304055,2022-04-02,KA Pollard,Mumbai Indians,22,2,29
1304055,2022-04-02,M Ashwin,Mumbai Indians,6,0,8
1304055,2022-04-02,Navdeep Saini,Rajasthan Royals,2,1,2
1304055,2022-04-02,R Ashwin,Rajasthan Royals,1,1,1
1304055,2022-04-02,R Parag,Rajasthan Royals,5,1,4
1304055,2022-04-02,RG Sharma,Mumbai Indians,10,1,6
1304055,2022-04-02,SO Hetmyer,Rajasthan Royals,35,1,17
1304055,2022-04-02,SV Samson,Rajasthan Royals,30,1,21
1304055,2022-04-02,TA Boult,Rajasthan Royals,1,0,1
1304055,2022-04-02,TH David,Mumbai Indians,1,1,3
1304055,2022-04-02,Tilak Varma,Mumbai Indians,61,1,34
1304055,2022-04-02,YBK Jaiswal,Rajasthan Royals,1,1,2
1304056,2022-04-02,A Manohar,Gujarat Titans,1,1,2
1304056,2022-04-02,AR Patel,Delhi Capitals,8,1,4
1304056,2022-04-02,DA Miller,Gujarat Titans,20,0,15
1304056,2022-04-02,HH Pandya,Gujarat Titans,31,1,27
1304056,2022-04-02,KK Ahmed,Delhi Capitals,0,1,1
1304056,2022-04-02,Kuldeep Yadav,Delhi Capitals,14,0,14
1304056,2022-04-02,Lalit Yadav,Delhi Capitals,25,0,22
1304056,2022-04-02,MS Wade,Gujarat Titans,1,1,2
1304056,2022-04-02,Mandeep Singh,Delhi Capitals,18,1,17
1304056,2022-04-02,Mustafizur Rahman,Delhi Capitals,3,0,5
1304056,2022-04-02,PP Shaw,Delhi Capitals,10,1,7
1304056,2022-04-02,R Powell,Delhi Capitals,20,1,12
1304056,2022-04-02,R Tewatia,Gujarat Titans,14,1,9
1304056,2022-04-02,RR Pant,Delhi Capitals,43,2,30
1304056,2022-04-02,Rashid Khan,Gujarat Titans,0,0,1
1304056,2022-04-02,SN Thakur,Delhi Capitals,2,1,6
1304056,2022-04-02,Shubman Gill,Gujarat Titans,84,1,48
1304056,2022-04-02,TL Seifert,Delhi Capitals,3,1,5
1304056,2022-04-02,V Shankar,Gujarat Titans,13,1,20
1304057,2022-04-03,AT Rayudu,Chennai Super Kings,13,1,22
1304057,2022-04-03,CJ Jordan,Chennai Super Kings,5,1,5
1304057,2022-04-03,D Pretorius,Chennai Super Kings,8,1,4
1304057,2022-04-03,DJ Bravo,Chennai Super Kings,0,1,1
1304057,2022-04-03,JM Sharma,Punjab Kings,26,1,18
1304057,2022-04-03,K Rabada,Punjab Kings,12,0,14
1304057,2022-04-03,LS Livingstone,Punjab Kings,60,1,35
1304057,2022-04-03,M Shahrukh Khan,Punjab Kings,6,1,12
1304057,2022-04-03,MA Agarwal,Punjab Kings,4,1,2
1304057,2022-04-03,MM Ali,Chennai Super Kings,0,1,2
1304057,2022-04-03,MS Dhoni,Chennai Super Kings,23,1,29
1304057,2022-04-03,Mukesh Choudhary,Chennai Super Kings,2,0,2
1304057,2022-04-03,OF Smith,Punjab Kings,3,1,9
1304057,2022-04-03,PBB Rajapaksa,Punjab Kings,9,1,6
1304057,2022-04-03,RA Jadeja,Chennai Super Kings,0,1,3
1304057,2022-04-03,RD Chahar,Punjab Kings,12,1,8
1304057,2022-04-03,RD Gaikwad,Chennai Super Kings,1,1,4
1304057,2022-04-03,RV Uthappa,Chennai Super Kings,13,1,10
1304057,2022-04-03,S Dhawan,Punjab Kings,33,1,27
1304057,2022-04-03,S Dube,Chennai Super Kings,57,1,30
1304057,2022-04-03,VG Arora,Punjab Kings,1,0,2
1304058,2022-04-04,A Badoni,Lucknow Super Giants,19,1,13
1304058,2022-04-04,AK Markram,Sunrisers Hyderabad,12,1,14
1304058,2022-04-04,Abdul Samad,Sunrisers Hyderabad,0,1,1
1304058,2022-04-04,Abhishek Sharma,Sunrisers Hyderabad,13,1,12
1304058,2022-04-04,B Kumar,Sunrisers Hyderabad,1,1,2
1304058,2022-04-04,DJ Hooda,Lucknow Super Giants,51,1,33
1304058,2022-04-04,E Lewis,Lucknow Super Giants,1,1,5
1304058,2022-04-04,JO Holder,Lucknow Super Giants,8,0,3
1304058,2022-04-04,KH Pandya,Lucknow Super Giants,6,1,3
1304058,2022-04-04,KL Rahul,Lucknow Super Giants,68,1,50
1304058,2022-04-04,KS Williamson,Sunrisers Hyderabad,16,1,16
1304058,2022-04-04,MK Pandey,Lucknow Super Giants,11,1,10
1304058,2022-04-04,N Pooran,Sunrisers Hyderabad,34,1,26
1304058,2022-04-04,Q de Kock,Lucknow Super Giants,1,1,4
1304058,2022-04-04,R Shepherd,Sunrisers Hyderabad,8,1,10
1304058,2022-04-04,RA Tripathi,Sunrisers Hyderabad,44,1,30
1304058,2022-04-04,Umran Malik,Sunrisers Hyderabad,1,0,1
1304058,2022-04-04,Washington Sundar,Sunrisers Hyderabad,18,1,14
1304059,2022-04-05,Anuj Rawat,Royal Challengers Bangalore,26,1,26
1304059,2022-04-05,D Padikkal,Rajasthan Royals,37,1,30
1304059,2022-04-05,DJ Willey,Royal Challengers Bangalore,0,2,2
1304059,2022-04-05,F du Plessis,Royal Challengers Bangalore,29,1,20
1304059,2022-04-05,HV Patel,Royal Challengers Bangalore,9,0,4
1304059,2022-04-05,JC Buttler,Rajasthan Royals,70,0,49
1304059,2022-04-05,KD Karthik,Royal Challengers Bangalore,44,0,24
1304059,2022-04-05,SE Rutherford,Royal Challengers Bangalore,5,1,12
1304059,2022-04-05,SO Hetmyer,Rajasthan Royals,42,0,32
1304059,2022-04-05,SV Samson,Rajasthan Royals,8,1,8
1304059,2022-04-05,Shahbaz Ahmed,Royal Challengers Bangalore,45,1,28
1304059,2022-04-05,V Kohli,Royal Challengers Bangalore,5,0,6
1304059,2022-04-05,YBK Jaiswal,Rajasthan Royals,4,1,6
1304060,2022-04-06,AD Russell,Kolkata Knight Riders,11,1,5
1304060,2022-04-06,AM Rahane,Kolkata Knight Riders,7,1,11
1304060,2022-04-06,D Brevis,Mumbai Indians,29,1,19
1304060,2022-04-06,Ishan Kishan,Mumbai Indians,14,1,21
1304060,2022-04-06,KA Pollard,Mumbai Indians,22,0,6
1304060,2022-04-06,N Rana,Kolkata Knight Riders,8,1,7
1304060,2022-04-06,PJ Cummins,Kolkata Knight Riders,56,0,15
1304060,2022-04-06,RG Sharma,Mumbai Indians,3,1,12
1304060,2022-04-06,SA Yadav,Mumbai Indians,52,1,36
1304060,2022-04-06,SS Iyer,Kolkata Knight Riders,10,1,6
1304060,2022-04-06,SW Billings,Kolkata Knight Riders,17,1,12
1304060,2022-04-06,Tilak Varma,Mumbai Indians,38,0,27
1304060,2022-04-06,VR Iyer,Kolkata Knight Riders,50,0,41
1304061,2022-04-07,A Badoni,Lucknow Super Giants,10,0,3
1304061,2022-04-07,DA Warner,Delhi Capitals,4,1,12
1304061,2022-04-07,DJ Hooda,Lucknow Super Giants,11,1,13
1304061,2022-04-07,E Lewis,Lucknow Super Giants,5,1,13
1304061,2022-04-07,KH Pandya,Lucknow Super Giants,19,0,14
1304061,2022-04-07,KL Rahul,Lucknow Super Giants,24,1,25
1304061,2022-04-07,PP Shaw,Delhi Capitals,61,1,36
1304061,2022-04-07,Q de Kock,Lucknow Super Giants,80,1,54
1304061,2022-04-07,R Powell,Delhi Capitals,3,1,10
1304061,2022-04-07,RR Pant,Delhi Capitals,39,0,37
1304061,2022-04-07,SN Khan,Delhi Capitals,36,0,29
1304062,2022-04-08,Arshdeep Singh,Punjab Kings,10,0,5
1304062,2022-04-08,B Sai Sudharsan,Gujarat Titans,35,1,30
1304062,2022-04-08,DA Miller,Gujarat Titans,6,1,5
1304062,2022-04-08,HH Pandya,Gujarat Titans,27,0,18
1304062,2022-04-08,JM Bairstow,Punjab Kings,8,1,8
1304062,2022-04-08,JM Sharma,Punjab Kings,23,1,11
1304062,2022-04-08,K Rabada,Punjab Kings,1,0,1
1304062,2022-04-08,LS Livingstone,Punjab Kings,64,1,29
1304062,2022-04-08,M Shahrukh Khan,Punjab Kings,15,1,8
1304062,2022-04-08,MA Agarwal,Punjab Kings,5,1,9
1304062,2022-04-08,MS Wade,Gujarat Titans,6,1,7
1304062,2022-04-08,OF Smith,Punjab Kings,0,1,1
1304062,2022-04-08,R Tewatia,Gujarat Titans,13,0,3
1304062,2022-04-08,RD Chahar,Punjab Kings,22,1,14
1304062,2022-04-08,S Dhawan,Punjab Kings,35,1,30
1304062,2022-04-08,Shubman Gill,Gujarat Titans,96,1,61
1304062,2022-04-08,VG Arora,Punjab Kings,2,1,7
1304063,2022-04-09,AT Rayudu,Chennai Super Kings,27,1,27
1304063,2022-04-09,Abhishek Sharma,Sunrisers Hyderabad,75,1,52
1304063,2022-04-09,CJ Jordan,Chennai Super Kings,6,0,4
1304063,2022-04-09,DJ Bravo,Chennai Super Kings,8,0,6
1304063,2022-04-09,KS Williamson,Sunrisers Hyderabad,32,1,40
1304063,2022-04-09,MM Ali,Chennai Super Kings,48,1,35
1304063,2022-04-09,MS Dhoni,Chennai Super Kings,3,1,6
1304063,2022-04-09,N Pooran,Sunrisers Hyderabad,5,0,3
1304063,2022-04-09,RA Jadeja,Chennai Super Kings,23,1,18
1304063,2022-04-09,RA Tripathi,Sunrisers Hyderabad,39,0,15
1304063,2022-04-09,RD Gaikwad,Chennai Super Kings,16,1,13
1304063,2022-04-09,RV Uthappa,Chennai Super Kings,15,1,11
1304063,2022-04-09,S Dube,Chennai Super Kings,3,1,5
1304064,2022-04-09,Anuj Rawat,Royal Challengers Bangalore,66,0,49
1304064,2022-04-09,D Brevis,Mumbai Indians,8,1,11
1304064,2022-04-09,F du Plessis,Royal Challengers Bangalore,16,1,25
1304064,2022-04-09,GJ Maxwell,Royal Challengers Bangalore,8,0,2
1304064,2022-04-09,Ishan Kishan,Mumbai Indians,26,1,28
1304064,2022-04-09,JD Unadkat,Mumbai Indians,13,0,14
1304064,2022-04-09,KA Pollard,Mumbai Indians,0,1,1
1304064,2022-04-09,KD Karthik,Royal Challengers Bangalore,7,0,2
1304064,2022-04-09,RG Sharma,Mumbai Indians,26,1,16
1304064,2022-04-09,Ramandeep Singh,Mumbai Indians,6,1,12
1304064,2022-04-09,SA Yadav,Mumbai Indians,68,0,37
1304064,2022-04-09,Tilak Varma,Mumbai Indians,0,1,3
1304064,2022-04-09,V Kohli,Royal Challengers Bangalore,48,2,36
1304065,2022-04-10,AD Russell,Kolkata Knight Riders,24,1,22
1304065,2022-04-10,AM Rahane,Kolkata Knight Riders,8,1,14
1304065,2022-04-10,AR Patel,Delhi Capitals,22,0,14
1304065,2022-04-10,CV Varun,Kolkata Knight Riders,1,0,1
1304065,2022-04-10,DA Warner,Delhi Capitals,61,1,45
1304065,2022-04-10,Lalit Yadav,Delhi Capitals,1,1,4
1304065,2022-04-10,N Rana,Kolkata Knight Riders,30,1,21
1304065,2022-04-10,PJ Cummins,Kolkata Knight Riders,4,1,3
1304065,2022-04-10,PP Shaw,Delhi Capitals,51,1,30
1304065,2022-04-10,R Powell,Delhi Capitals,8,1,6
1304065,2022-04-10,RR Pant,Delhi Capitals,27,1,15
1304065,2022-04-10,Rasikh Salam,Kolkata Knight Riders,7,1,6
1304065,2022-04-10,SN Thakur,Delhi Capitals,29,0,11
1304065,2022-04-10,SP Narine,Kolkata Knight Riders,4,1,2
1304065,2022-04-10,SS Iyer,Kolkata Knight Riders,54,1,34
1304065,2022-04-10,SW Billings,Kolkata Knight Riders,15,1,9
1304065,2022-04-10,UT Yadav,Kolkata Knight Riders,0,1,1
1304065,2022-04-10,VR Iyer,Kolkata Knight Riders,18,1,8
1304066,2022-04-10,A Badoni,Lucknow Super Giants,5,1,7
1304066,2022-04-10,Avesh Khan,Lucknow Super Giants,7,0,2
1304066,2022-04-10,D Padikkal,Rajasthan Royals,29,1,32
1304066,2022-04-10,DJ Hooda,Lucknow Super Giants,25,1,24
1304066,2022-04-10,HE van der Dussen,Rajasthan Royals,4,1,4
1304066,2022-04-10,JC Buttler,Rajasthan Royals,13,1,12
1304066,2022-04-10,JO Holder,Lucknow Super Giants,8,1,14
1304066,2022-04-10,K Gowtham,Lucknow Super Giants,0,1,2
1304066,2022-04-10,KH Pandya,Lucknow Super Giants,22,1,15
1304066,2022-04-10,KL Rahul,Lucknow Super Giants,0,1,1
1304066,2022-04-10,MP Stoinis,Lucknow Super Giants,38,0,18
1304066,2022-04-10,PVD Chameera,Lucknow Super Giants,13,1,9
1304066,2022-04-10,Q de Kock,Lucknow Super Giants,39,1,32
1304066,2022-04-10,R Ashwin,Rajasthan Royals,28,1,25
1304066,2022-04-10,R Parag,Rajasthan Royals,8,1,4
1304066,2022-04-10,SO Hetmyer,Rajasthan Royals,59,0,36
1304066,2022-04-10,SV Samson,Rajasthan Royals,13,1,12
1304066,2022-04-10,TA Boult,Rajasthan Royals,2,0,1
1304067,2022-04-11,A Manohar,Gujarat Titans,35,1,22
1304067,2022-04-11,AK Markram,Sunrisers Hyderabad,12,0,8
1304067,2022-04-11,Abhishek Sharma,Sunrisers Hyderabad,42,1,32
1304067,2022-04-11,B Sai Sudharsan,Gujarat Titans,11,1,9
1304067,2022-04-11,DA Miller,Gujarat Titans,12,1,16
1304067,2022-04-11,HH Pandya,Gujarat Titans,50,0,45
1304067,2022-04-11,KS Williamson,Sunrisers Hyderabad,57,1,47
1304067,2022-04-11,MS Wade,Gujarat Titans,19,1,21
1304067,2022-04-11,N Pooran,Sunrisers Hyderabad,34,0,19
1304067,2022-04-11,R Tewatia,Gujarat Titans,6,1,4
1304067,2022-04-11,RA Tripathi,Sunrisers Hyderabad,17,1,12
1304067,2022-04-11,Rashid Khan,Gujarat Titans,0,1,1
1304067,2022-04-11,Shubman Gill,Gujarat Titans,7,1,10
1304068,2022-04-12,Akash Deep,Royal Challengers Bangalore,0,1,2
1304068,2022-04-12,Anuj Rawat,Royal Challengers Bangalore,12,1,16
1304068,2022-04-12,F du Plessis,Royal Challengers Bangalore,8,1,9
1304068,2022-04-12,GJ Maxwell,Royal Challengers Bangalore,26,1,11
1304068,2022-04-12,JR Hazlewood,Royal Challengers Bangalore,7,0,8
1304068,2022-04-12,KD Karthik,Royal Challengers Bangalore,34,1,18
1304068,2022-04-12,MM Ali,Chennai Super Kings,3,1,8
1304068,2022-04-12,Mohammed Siraj,Royal Challengers Bangalore,14,0,11
1304068,2022-04-12,PWH de Silva,Royal Challengers Bangalore,7,1,3
1304068,2022-04-12,RA Jadeja,Chennai Super Kings,0,1,1
1304068,2022-04-12,RD Gaikwad,Chennai Super Kings,17,1,16
1304068,2022-04-12,RV Uthappa,Chennai Super Kings,88,1,53
1304068,2022-04-12,S Dube,Chennai Super Kings,95,0,49
1304068,2022-04-12,SS Prabhudessai,Royal Challengers Bangalore,34,1,18
1304068,2022-04-12,Shahbaz Ahmed,Royal Challengers Bangalore,41,1,30
1304068,2022-04-12,V Kohli,Royal Challengers Bangalore,1,1,3
1304069,2022-04-13,D Brevis,Mumbai Indians,49,1,25
1304069,2022-04-13,Ishan Kishan,Mumbai Indians,3,1,7
1304069,2022-04-13,JD Unadkat,Mumbai Indians,12,1,7
1304069,2022-04-13,JJ Bumrah,Mumbai Indians,0,1,2
1304069,2022-04-13,JM Bairstow,Punjab Kings,12,1,13
1304069,2022-04-13,JM Sharma,Punjab Kings,30,0,16
1304069,2022-04-13,KA Pollard,Mumbai Indians,10,1,12
1304069,2022-04-13,LS Livingstone,Punjab Kings,2,1,3
1304069,2022-04-13,M Ashwin,Mumbai Indians,0,0,2
1304069,2022-04-13,M Shahrukh Khan,Punjab Kings,15,1,8
1304069,2022-04-13,MA Agarwal,Punjab Kings,52,1,33
1304069,2022-04-13,OF Smith,Punjab Kings,1,0,1
1304069,2022-04-13,RG Sharma,Mumbai Indians,28,1,17
1304069,2022-04-13,S Dhawan,Punjab Kings,70,1,53
